"Restaurant Name","Address","City","State","Zipcode","Doordash ID","Contains images on Doordash","Reviews","Is it in the Woflow table","Is it in our database(DB)?","If in our DB, is it flagged?","If in our DB, does it have 3+ images?","If in our DB, how many ratings?"
"Kissako Tea","1581 Webster Street","San Francisco","CA","94115","kissako-tea-san-francisco-598105","No","0","No","on-the-bridge-san-francisco-155","No","No","0"
"Golden Kim Tar","434 Larkin Street","San Francisco","CA","94102","golden-kim-tar-san-francisco-16511","Yes","745","No",""
"Umami","2909 Webster Street","San Francisco","CA","94123","umami-san-francisco-5488","No","4","No",""
"Firepie","3480 Cesar Chavez Street","San Francisco","CA","94110","firepie-san-francisco-49353","Yes","211","No",""
"Spro Coffee Lab","601 Mission Bay Boulevard North","San Francisco","CA","94158","spro-coffee-lab-san-francisco-598225","No","0","No","spro-coffee-lab-san-francisco-608","No","No","0"
"Park Gyros Castro","449 Castro Street","San Francisco","CA","94114","park-gyros-castro-san-francisco-72398","Yes","328","No","park-gyros---castro-san-francisco-444","Yes","Yes","4.5"
"Sweet Box","1014 Clement Street","San Francisco","CA","94118","sweet-box-san-francisco-598235","No","0","No","sweet-box-san-francisco-108","No","No","0"
"Taqueria Girasol","1650 Holloway Avenue","San Francisco","CA","94132","taqueria-girasol-san-francisco-598250","No","0","No","crave-halal-subs-san-francisco-162","No","No","0"
"Chennai Kings","418 Beach Street","San Francisco","CA","94133","chennai-kings-san-francisco-49390","Yes","546","No","chennai-kings-san-francisco-413","No","Yes","4.5"
"IHOP","200 Beach Street","San Francisco","CA","94133","ihop-san-francisco-17789","Yes","363","No",""
"Emo's Place Creperie & Cafe","201 Turk Street","San Francisco","CA","94102","emo-s-place-creperie-cafe-san-francisco-33020","No","75","No",""
"Aloha BBQ","4935 Mission Street","San Francisco","CA","94112","aloha-bbq-san-francisco-41214","Yes","5574","No","aloha-bbq-san-francisco-492","No","Yes","4.7"
"Million Thai","385 Taylor Street","San Francisco","CA","94102","million-thai-san-francisco-16642","No","756","No","million-thai-restaurant-san-francisco-382","No","No","4.5"
"A La Turca Restaurant","869 Geary Street","San Francisco","CA","94109","a-la-turca-restaurant-san-francisco-33042","Yes","293","No","a-la-turca-restaurant-san-francisco-869","No","Yes","4.6"
"Blackwood","2150 Chestnut Street","San Francisco","CA","94123","blackwood-san-francisco-33046","No","363","No","blackwood-san-francisco-213","No","No","4.6"
"Thanasis Deli","2955 Clement Street","San Francisco","CA","94121","thanasis-deli-san-francisco-598295","No","0","No",""
"Chutney","511 Jones Street","San Francisco","CA","94102","chutney-san-francisco-33052","Yes","652","No","chutney-san-francisco-512","No","Yes","4.5"
"Comstock Saloon","155 Columbus Avenue","San Francisco","CA","94133","comstock-saloon-san-francisco-33054","No","4","No","comstock-saloon-san-francisco-153","No","No","4.5"
"El Burrito Express","1601 Taraval Street","San Francisco","CA","94116","el-burrito-express-san-francisco-33056","Yes","2530","No",""
"Escape From New York Pizza","1737 Haight Street","San Francisco","CA","94117","escape-from-new-york-pizza-san-francisco-33058","Yes","965","No","escape-from-new-york-pizza-san-francisco-177","No","Yes","4.7"
"Fang","660 Howard Street","San Francisco","CA","94105","fang-san-francisco-33059","Yes","1277","No","fang-san-francisco-665","Yes","Yes","4.6"
"Gaspare's Pizza House & Italian Restaurant","5546 Geary Boulevard","San Francisco","CA","94121","gaspare-s-pizza-house-italian-restaurant-san-francisco-33061","Yes","175","No","gaspares-pizza-house--italian-restaurant-san-francisco-551","No","Yes","4.5"
"Gialina Pizzeria","2842 Diamond Street","San Francisco","CA","94131","gialina-pizzeria-san-francisco-33063","No","187","No","gialina-pizzeria-san-francisco-281","No","No","4.4"
"Goood Frikin Chicken","10 29th Street","San Francisco","CA","94110","goood-frikin-chicken-san-francisco-33064","Yes","484","No","goood-frikin-chicken-san-francisco-100","No","Yes","4.6"
"Sonia's","2943 16th Street","San Francisco","CA","94103","sonia-s-san-francisco-207580","No","0","No",""
"Java Beach Cafe","1396 La Playa Street","San Francisco","CA","94122","java-beach-cafe-san-francisco-33066","Yes","36","No","java-beach-cafe-san-francisco-132","No","Yes","4.4"
"Kitaro Japanese Restaurant","5723 Geary Boulevard","San Francisco","CA","94121","kitaro-japanese-restaurant-san-francisco-33070","No","0","No","kitaro-japanese-restaurant-san-francisco-571","No","No","0"
"Local Kitchen & Wine Merchant","330 1st Street","San Francisco","CA","94105","local-kitchen-wine-merchant-san-francisco-33072","No","10","No","local-kitchen--wine-merchant-san-francisco-335","No","No","3.7"
"Parada 22","1805 Haight Street","San Francisco","CA","94117","parada-22-san-francisco-33077","No","99","No","parada-22-san-francisco-187","No","No","4.5"
"Garajito","257 3rd Street","San Francisco","CA","94103","garajito-san-francisco-358992","No","0","No","garajito-san-francisco-253","No","No","0"
"on dog dog","2142 Irving Street","San Francisco","CA","94122","on-dog-dog-san-francisco-297695","No","0","No",""
"Rose Pistola","532 Columbus Avenue","San Francisco","CA","94133","rose-pistola-san-francisco-33085","No","0","No",""
"Sai Jai Thai Restaurant","771 O'Farrell Street","San Francisco","CA","94109","sai-jai-thai-restaurant-san-francisco-33086","No","103","No","sai-jai-thai-restaurant-san-francisco-779","No","No","4.3"
"Saiwaii Ramen","2240 Irving Street","San Francisco","CA","94122","saiwaii-ramen-san-francisco-33087","No","186","No","saiwaii-ramen-san-francisco-222","No","No","4.6"
"Shalimar","532 Jones Street","San Francisco","CA","94102","shalimar-san-francisco-33091","Yes","412","No","shalimar-san-fransisco-532","No","Yes","4.5"
"Sodini's Green Valley Restaurant","510 Green Street","San Francisco","CA","94133","sodini-s-green-valley-restaurant-san-francisco-33093","No","1","No","sodinis-green-valley-restaurant-san-francisco-513","Yes","No","5"
"Sunflower Authentic Vietnamese Restaurant","3111 16th Street","San Francisco","CA","94103","sunflower-authentic-vietnamese-restaurant-san-francisco-33094","No","183","No","sunflower-authentic-vietnamese-restaurant-san-francisco-313","Yes","No","4.3"
"California Sweet Chicken","2502 Alameda Street","San Francisco","CA","94103","california-sweet-chicken-san-francisco-614727","No","0","No",""
"Taqueria La Cumbre","515 Valencia Street","San Francisco","CA","94110","taqueria-la-cumbre-san-francisco-33097","No","41","No","taqueria-la-cumbre-san-francisco-510","No","No","3.5"
"Taqueria Los Coyotes","3036 16th Street","San Francisco","CA","94103","taqueria-los-coyotes-san-francisco-33098","Yes","236","No","taqueria-los-coyotes-san-francisco-303","No","Yes","4.1"
"Taraval Okazu Ya Restaurant","1735 Taraval Street","San Francisco","CA","94116","taraval-okazu-ya-restaurant-san-francisco-33099","No","55","No","taraval-okazu-ya-restaurant-san-francisco-176","No","No","4.5"
"Taylor Street Coffee Shop","375 Taylor Street","San Francisco","CA","94102","taylor-street-coffee-shop-san-francisco-33100","Yes","136","No","taylor-street-coffee-shop-san-francisco-372","No","Yes","4.6"
"Pagan Restaurant","3199 Clement Street","San Francisco","CA","94121","pagan-restaurant-san-francisco-27362","No","114","No","pagan-restaurant-san--francisco-311","No","No","4.8"
"The Chieftain Irish Pub & Restaurant","198 5th Street","San Francisco","CA","94103","the-chieftain-irish-pub-restaurant-san-francisco-33102","Yes","137","No","the-chieftain-irish-pub--restaurant-san-francisco-193","No","Yes","4.5"
"The Original Ghirardelli Ice Cream & Chocolate Shop","900 North Point Street","San Francisco","CA","94109","ghirardelli-ice-cream-chocolate-shop-san-francisco-598387","No","0","No","pico-latin-street-food-san-francisco-909","No","No","0"
"Oceanblueb","8 Valencia Street","San Francisco","CA","94103","oceanblue-san-francisco-631198","Yes","0","No",""
"Umami Burger","236 King Street","San Francisco","CA","94107","umami-burger-san-francisco-10996","Yes","2736","No",""
"Square Test","1455 Market Street","San Francisco","CA","94103","square-test-san-francisco-549344","No","0","No","kagawa-ya-udon-san-francisco-143","Yes","No","0"
"Sam Wo","713 Clay Street","San Francisco","CA","94108","sam-wo-san-francisco-33265","Yes","121","No","sam-wo-restaurant-san-francisco-718","No","Yes","4.6"
"Woops! Macarons & Artisan Pastries","865 Market Street","San Francisco","CA","94103","woops-macarons-culver-city-san-francisco-629504","Yes","0","No","koja-kitchen-san-francisco-863","No","Yes","0"
"D'maize","2778 24th Street","San Francisco","CA","94110","d-maize-san-francisco-57431","Yes","113","No","dmaize-catering-san-francisco-270","No","Yes","4.5"
"Cafe Bellini","28 Cyril Magnin Street","San Francisco","CA","94102","cafe-bellini-san-francisco-297623","No","0","No",""
"Word. A Cafe","5114 3rd Street","San Francisco","CA","94124","word-a-cafe-san-francisco-598541","No","0","No",""
"Paris Pizza","448 Broadway","San Francisco","CA","94133","paris-pizza-san-francisco-33324","Yes","96","No",""
"Village House Restaurant","3398 Balboa Street","San Francisco","CA","94121","village-house-restaurant-san-francisco-66123","Yes","15","No","village-house-san-francisco-331","No","Yes","4.5"
"Trattoria da Vittorio","150 West Portal Avenue","San Francisco","CA","94127","trattoria-da-vittorio-san-francisco-27406","Yes","2092","No","trattoria-da-vittorio-catering-san-francisco-157","No","Yes","4.7"
"SusieCakes","2109 Chestnut Street","San Francisco","CA","94123","susiecakes-san-francisco-8798","Yes","2386","No",""
"Squat & Gobble","2263 Chestnut Street","San Francisco","CA","94123","squat-gobble-san-francisco-17010","Yes","1511","No","squat--gobble-san-francisco-223","No","Yes","4.6"
"Burma Love","211 Valencia Street","San Francisco","CA","94103","burma-love-san-francisco-8856","Yes","1472","No","burma-love-san-francisco-213","Yes","Yes","4.6"
"Local Food Hall","2268 Chestnut Street","San Francisco","CA","94123","local-food-hall-san-francisco-615074","Yes","0","No",""
"Myriad Gastropub","2491 Mission Street","San Francisco","CA","94110","myriad-gastropub-san-francisco-637725","Yes","0","No",""
"Mission Chinese Food","2234 Mission Street","San Francisco","CA","94110","mission-chinese-food-san-francisco-8910","Yes","1430","No","mission-chinese-food-san-francisco-220","Yes","Yes","4.6"
"Cafe DeStijl","1075 Front Street","San Francisco","CA","94111","cafe-destijl-san-francisco-297630","No","0","No",""
"Cadillac Bar & Grill","44 9th Street","San Francisco","CA","94103","cadillac-bar-grill-san-francisco-41726","Yes","99","No","cadillac-bar--grill-san-francisco-443","No","Yes","4.5"
"Spiazzo Ristorante","33 West Portal Avenue","San Francisco","CA","94127","spiazzo-ristorante-san-francisco-25370","Yes","970","No",""
"Birba","458 Grove Street","San Francisco","CA","94102","birba-san-francisco-523769","No","0","No","birba-san-francisco-452","No","No","0"
"XOX Truffles","754 Columbus Avenue","San Francisco","CA","94133","xox-truffles-san-francisco-41769","No","3","No",""
"Oliva","2268 Chestnut Street","San Francisco","CA","94123","oliva-san-francisco-587056","Yes","0","No",""
"NeWa","407 Ellis Street","San Francisco","CA","94102","newa-san-francisco-58201","Yes","686","No",""
"Frog Hollow Farm-to-table Cafe","","San Francisco","CA","94111","frog-hollow-farm-to-table-cafe-san-francisco-598888","No","0","No",""
"Kara's Cupcakes","3249 Scott Street","San Francisco","CA","94123","kara-s-cupcakes-san-francisco-17276","No","478","No",""
"Pho Dong Huong","667 Monterey Boulevard","San Francisco","CA","94127","pho-dong-huong-san-francisco-25488","Yes","1253","No","world-of-noodle/pho-dong-huong-san-francisco-667","No","Yes","4.7"
"Daily Dose Cafe","401 Irving Street","San Francisco","CA","94122","daily-dose-cafe-san-francisco-598971","No","0","No",""
"Teaspoon","2125 Polk Street","San Francisco","CA","94109","teaspoon-san-francisco-58318","Yes","228","No","teaspoon-san-francisco-219","No","Yes","4.5"
"Altalena Vinoteca","448 Beach Street","San Francisco","CA","94133","altalena-vinoteca-san-francisco-598997","No","0","No",""
"SoMa Eats","186 2nd Street","San Francisco","CA","94105","soma-eats-san-francisco-25561","Yes","625","No","soma-eats-san-francisco-185","No","Yes","4.5"
"Beacon Coffee & Pantry","805 Columbus Avenue","San Francisco","CA","94133","beacon-coffee-pantry-san-francisco-599003","No","0","No","beacon-coffee--pantry-san-francisco-803","Yes","No","0"
"Deccan Spice","1142 Valencia Street","San Francisco","CA","94110","deccan-spice-san-francisco-58349","Yes","766","No",""
"Aroma Tea Shop","430 Beach Street","San Francisco","CA","94133","aroma-tea-shop-san-francisco-599047","No","0","No",""
"Chez BeeSen","200 Pine Street","San Francisco","CA","94104","chez-beesen-san-francisco-614572","No","0","No",""
"Cafe Med","201 Pine Street","San Francisco","CA","94104","cafe-med-san-francisco-599063","No","0","No","cafe-med-san-francisco-204","No","No","0"
"Cafe Flore","2298 Market Street","San Francisco","CA","94114","cafe-flore-san-francisco-427035","Yes","7","No",""
"Castro Coffee","427 Castro Street","San Francisco","CA","94114","castro-coffee-company-san-francisco-599075","No","0","No",""
"Pronto Pizza","798 Eddy Street","San Francisco","CA","94109","pronto-pizza-san-francisco-64351","Yes","940","No",""
"Crave Halal Subs","1650 Holloway Avenue","San Francisco","CA","94132","crave-halal-subs-san-francisco-599101","No","0","No","crave-halal-subs-san-francisco-162","No","No","0"
"5th Avenue Deli & Market","4 Embarcadero Center","San Francisco","CA","94111","5th-avenue-deli-market-san-francisco-599130","No","0","No","harborview-restaurant--bar-san-francisco-41","Yes","No","0"
"Little Star Pizza Divisadero","846 Divisadero Street","San Francisco","CA","94117","little-star-pizza-divisadero-san-francisco-9340","Yes","2406","No","little-star-pizza-san-francisco-847","No","Yes","4.6"
"Raw Sugar Factory","525 Valencia Street","San Francisco","CA","94110","raw-sugar-factory-san-francisco-88939","Yes","610","No","raw-sugar-factory-san-francisco-520","No","No","4.7"
"Estrella Taqueria","533 Haight Street","San Francisco","CA","94117","estrella-taqueria-san-francisco-66704","Yes","693","No",""
"Pizza Zone ""N"" Grill","178 Valencia Street","San Francisco","CA","94103","pizza-zone-n-grill-san-francisco-9370","Yes","1268","No","pizza-zone-n-grill-san-francisco-173","No","Yes","4.5"
"Pacific Food Mart","2199 Sutter Street","San Francisco","CA","94115","pacific-food-mart-san-francisco-66731","Yes","2","No",""
"Fringale","570 4th Street","San Francisco","CA","94107","fringale-san-francisco-2930","No","0","No",""
"Ramen Izakaya Goku","3232 16th Street","San Francisco","CA","94103","ramen-izakaya-goku-san-francisco-56183","Yes","736","No","ramen-izakaya-goku-san-francisco-323","No","Yes","4.5"
"Yum Yum Hunan","1828 Divisadero Street","San Francisco","CA","94115","yum-yum-hunan-san-francisco-7034","No","74","No","yum-yum-hunan-san-francisco-185","No","No","4.5"
"Wondertea","2250 Irving Street","San Francisco","CA","94122","wondertea-san-francisco-353502","Yes","0","No","wondertea-san-francisco-222","No","Yes","0"
"Caffe Centro","102 South Park Street","San Francisco","CA","94107","caffe-centro-san-francisco-2940","No","22","No",""
"Mescolanza","3750 Geary Boulevard","San Francisco","CA","94118","mescolanza-san-francisco-25861","No","224","No","mescolanza-san-francisco-378","No","No","4.7"
"Extreme Pizza","1730 Fillmore Street","San Francisco","CA","94115","extreme-pizza-san-francisco-34056","Yes","764","No","extreme-pizza---fillmore-district-san-francisco-175","No","Yes","4.6"
"Supremo Taliana Pizza","87 6th Street","San Francisco","CA","94103","supremo-taliana-pizza-san-francisco-66848","Yes","765","No",""
"New Thai Elephant","393 Bay Street","San Francisco","CA","94133","new-thai-elephant-san-francisco-640298","No","0","No",""
"Frosty Bear","901 Market Street","San Francisco","CA","94103","frosty-bear-san-francisco-132417","Yes","169","No",""
"Rotzy’s Mad Batter","167 11th Street","San Francisco","CA","94103","rotzy-s-mad-batter-san-francisco-337259","Yes","0","No",""
"McDonald's","1100 Fillmore Street","San Francisco","CA","94115","mcdonald-s-san-francisco-17776","No","4748","No",""
"The Uni Guys","1830 Noriega Street","San Francisco","CA","94122","the-uni-guys-san-francisco-529988","No","0","No",""
"Papa John's - Store 04389","969 Sutter Street","San Francisco","CA","94109","papa-john-s-pizza-san-francisco-26013","Yes","2484","No",""
"Tuan's Kitchen","20 Cosmo Place","San Francisco","CA","94109","tuan-s-kitchen-san-francisco-412571","Yes","0","No","le-colonial-san-francisco-209","No","Yes","0"
"Nucha Empanadas","428 11th Street","San Francisco","CA","94103","nucha-empanadas-san-francisco-58791","Yes","38","No","khaosan-thaifood-san-francisco-423","No","Yes","4.4"
"Charlie's Deli Cafe","3202 Folsom Street","San Francisco","CA","94110","charlie-s-deli-cafe-san-francisco-297654","No","0","No",""
"De Afghanan Kabob House","1035 Geary Street","San Francisco","CA","94109","de-afghanan-kabob-house-geary-st-san-francisco-58823","No","28","No",""
"Arabi Mediterranean Cuisine","101 Spear Street","San Francisco","CA","94105","arabi-mediterranean-cuisine-san-francisco-58830","Yes","19","No","yank-sing-san-francisco-105","No","Yes","3.8"
"Crepes Ooh La La/ Crepes A Go Go","1220 Polk Street","San Francisco","CA","94109","crepes-ooh-la-la-san-francisco-58843","Yes","354","No","crepes-ooh-la-la-san-francisco-129","No","Yes","4.6"
"Gourmonade LLC","899 Valencia Street","San Francisco","CA","94110","gourmonade-san-francisco-454506","Yes","1","No",""
"Lookout Cafe","798 Point Lobos Avenue","San Francisco","CA","94121","lookout-cafe-san-francisco-297693","No","0","No",""
"Chaiya Thai","272 Claremont Boulevard","San Francisco","CA","94127","chaiya-thai-restaurant-san-francisco-26202","Yes","330","No","chaiya-thai-restaurant-san-francisco-277","No","Yes","4.5"
"Park Grill at Le Meridien Hotel","333 Battery Street","San Francisco","CA","94111","park-grill-at-le-meridien-hotel-san-francisco-575126","Yes","0","No",""
"La Mediterranee","288 Noe Street","San Francisco","CA","94114","la-mediterranee-san-francisco-18072","Yes","986","No",""
"1608 Bistro","1608 Bush Street","San Francisco","CA","94109","1608-bistro-san-francisco-288445","No","3","No",""
"Goody Cafe","2 Marina Boulevard","San Francisco","CA","94123","goody-cafe-san-francisco-353989","No","0","No","greens-restaurant-san-francisco-23","No","No","0"
"Burger King","1690 Valencia Street","San Francisco","CA","94110","burger-king-san-francisco-18142","Yes","792","No",""
"Submarine Center","820 Ulloa Street","San Francisco","CA","94127","submarine-center-san-francisco-26335","Yes","1732","No","submarine-center-san-francisco-827","No","Yes","4.8"
"Bamboo Asia","41 Montgomery Street","San Francisco","CA","94104","bamboo-asia-san-francisco-26375","No","109","No","bamboo-asia-san-francisco-414","No","No","4.3"
"Canela Bistro & Wine Bar","2272 Market Street","San Francisco","CA","94114","canela-bistro-wine-bar-san-francisco-59167","No","20","No",""
"Panda Express","1480 Fillmore Street","San Francisco","CA","94115","panda-express-san-francisco-18209","Yes","7402","No","panda-express-san-francisco-145","No","Yes","4.6"
"Mongol Cafe","842 Geary Street","San Francisco","CA","94109","mongol-cafe-san-francisco-59171","Yes","56","No","mongol-cafe-san-francisco-849","No","Yes","4.5"
"Smashburger","2300 16th Street","San Francisco","CA","94103","smashburger-san-francisco-18212","Yes","1991","No","togos-sandwiches-san-francisco-233","No","Yes","4.3"
"Macology","60 Morris Street","San Francisco","CA","94107","macology-morris-st-san-francisco-632625","Yes","0","No",""
"Nobhill Pizza & Shawerma","1534 California Street","San Francisco","CA","94109","nobhill-pizza-shawerma-san-francisco-50996","Yes","471","No","nobhill-pizza--shawarma-san-francisco-159","No","Yes","4.4"
"Wok Station","2154 Irving Street","San Francisco","CA","94122","wok-station-san-francisco-50997","Yes","263","No","wok-station-san-francisco-212","No","Yes","4.7"
"Emanuel Coffee","488 Haight Street","San Francisco","CA","94117","emanuel-coffee-san-francisco-18236","Yes","344","No","emanuel-coffee-san-francisco-487","No","Yes","4.6"
"Halal Wings Plus","533 Jones Street","San Francisco","CA","94102","halal-wings-plus-san-francisco-51045","No","268","No","halal-wings-plus-san-francisco-532","No","No","4.4"
"Laksa","1005 Guerrero Street","San Francisco","CA","94110","laksa-san-francisco-59244","No","1","No",""
"Schilling Cafe","667 Commercial Street","San Francisco","CA","94111","schilling-cafe-san-francisco-42926","Yes","99","No",""
"K-OZ Restaurant Brewery","121 7th Street","San Francisco","CA","94103","k-oz-restaurant-brewery-san-francisco-75701","No","166","No",""
"Andi’s Market","820 Cortland Avenue","San Francisco","CA","94110","andi-s-market-san-francisco-403402","Yes","0","No",""
"Tenglong Chinese Restaurant","208 Clement Street","San Francisco","CA","94118","tenglong-chinese-restaurant-san-francisco-18407","Yes","177","No","tenglong-chinese-restaurant-san-francisco-208","No","Yes","4.6"
"ENO","320 Geary Street","San Francisco","CA","94102","eno-pizzeria-wine-bar-san-francisco-296937","No","0","No",""
"La Stazione Coffee & Wine Bar","701 Pennsylvania Avenue","San Francisco","CA","94107","la-stazione-coffee-wine-bar-san-francisco-296942","No","0","No","la-stazione-coffee--wine-bar-san-francisco-707","No","No","0"
"Soluna Cafe and Lounge","272 McAllister Street","San Francisco","CA","94102","soluna-cafe-and-lounge-san-francisco-296946","No","2","No","soluna-cafe-and-lounge-san-francisco-272","Yes","No","3"
"Horizon Restaurant and Lounge","498 Broadway","San Francisco","CA","94133","horizon-restaurant-and-lounge-san-francisco-296947","No","1","No",""
"Trou Normand","140 New Montgomery Street","San Francisco","CA","94105","trou-normand-san-francisco-296951","No","1","No","trou-normand-san-francisco-145","No","No","5"
"Coffee Mission","3325 24th Street","San Francisco","CA","94110","coffee-mission-san-francisco-296952","No","0","No","coffee-mission-san-francisco-330","No","No","0"
"Gaspar Brasserie","185 Sutter Street","San Francisco","CA","94104","gaspar-brasserie-san-francisco-296955","No","1","No",""
"Soma Chicken","101 Spear Street","San Francisco","CA","94105","soma-chicken-san-francisco-296957","No","1","No","yank-sing-san-francisco-105","No","No","1"
"Uma Casa","1550 Church Street","San Francisco","CA","94131","uma-casa-san-francisco-296965","No","0","No","uma-casa-san-francisco-151","No","No","0"
"Union Larder","1945 Hyde Street","San Francisco","CA","94109","union-larder-san-francisco-296995","No","0","No",""
"The Daily Habit","","San Francisco","CA","94111","the-daily-habit-san-francisco-297000","No","1","No",""
"Murphy's Pub","217 Kearny Street","San Francisco","CA","94108","murphy-s-pub-san-francisco-297001","No","1","No",""
"Breakfast Club","73 Cambon Drive","San Francisco","CA","94132","breakfast-club-san-francisco-256046","No","7","No",""
"Rooftop 25","25 Lusk Street","San Francisco","CA","94107","rooftop-25-san-francisco-297014","No","0","No",""
"Queen's Louisiana Po-Boy Cafe","Pier 33","San Francisco","CA","94133","queen-s-louisiana-po-boy-cafe-san-francisco-297024","No","3","No",""
"Cup of Love","","San Francisco","CA","94133","cup-of-love-san-francisco-297031","No","1","No",""
"Java Supreme","703 Guerrero Street","San Francisco","CA","94110","java-supreme-san-francisco-297032","No","0","No","java-supreme-san-francisco-700","No","No","0"
"Sprig Cafe","77 Beale Street","San Francisco","CA","94105","sprig-cafe-san-francisco-297037","No","1","No",""
"Tenmatsu","336 Kearny Street","San Francisco","CA","94108","tenmatsu-san-francisco-297044","No","0","No","tenmatsu-san-francisco-338","No","No","0"
"Slice House by Tony Gemignani","680 2nd Street","San Francisco","CA","94107","slice-house-san-francisco-75865","Yes","115","No","slice-house-san-francisco-687","No","Yes","4.4"
"Destination Baking Company","598 Chenery Street","San Francisco","CA","94131","destination-baking-company-san-francisco-297061","No","1","No",""
"Angel Cafe & Deli","700 Geary Street","San Francisco","CA","94109","angel-cafe-deli-san-francisco-297068","No","1","No","angel-cafe--deli-san-francisco-709","No","No","5"
"Pao Jao Dumpling & Ramen","380 Bush Street","San Francisco","CA","94104","pao-jao-dumpling-ramen-san-francisco-297073","No","7","No","pao-jao-dumpling--ramen-san-francisco-384","No","No","4.1"
"Dragon Beaux","5700 Geary Boulevard","San Francisco","CA","94121","dragon-beaux-san-francisco-297076","No","3","No","dragon-beaux-san-francisco-571","Yes","No","3.7"
"High Treason","443 Clement Street","San Francisco","CA","94118","high-treason-san-francisco-297079","No","0","No","high-treason-san-francisco-448","No","No","0"
"Hollow","1435 Irving Street","San Francisco","CA","94122","hollow-san-francisco-297083","No","0","No",""
"Dabba","71 Stevenson Street","San Francisco","CA","94105","dabba-san-francisco-75900","Yes","14","No","dabba-san-francisco-715","No","Yes","4.4"
"Hot Plate","217 King Street","San Francisco","CA","94107","hot-plate-san-francisco-297087","No","0","No","hot-plate-san-francisco-217","No","No","0"
"Castro Ice Cream","451 Castro Street","San Francisco","CA","94114","castro-ice-cream-san-francisco-297088","No","2","No",""
"Alta","1275 Minnesota Street","San Francisco","CA","94107","alta-san-francisco-297095","No","0","No","besharam-san-francisco-127","No","No","0"
"Third Rail","628 20th Street","San Francisco","CA","94107","third-rail-san-francisco-297096","No","0","No",""
"Elephant Sushi","380 Golden Gate Avenue","San Francisco","CA","94102","elephant-sushi-san-francisco-297098","No","3","No",""
"First Cup","2911 Van Ness Avenue","San Francisco","CA","94109","first-cup-san-francisco-297099","No","2","No","first-cup-san-francisco-299","No","No","5"
"FistFul Of Tacos","201 Harrison Street","San Francisco","CA","94105","fistful-of-tacos-san-francisco-297105","No","2","No",""
"El Porteño Empanadas","One San Francisco Bay Trail","San Francisco","CA","94111","el-porte-o-empanadas-san-francisco-297106","No","2","No",""
"The Citrus Club","1790 Haight Street","San Francisco","CA","94117","the-citrus-club-san-francisco-26796","Yes","521","No","the-citrus-club-san-francisco-177","No","Yes","4.6"
"Ratcha Thai & Catering","631 Broadway","San Francisco","CA","94133","ratcha-thai-catering-san-francisco-43193","Yes","417","No","noodle-bar-and-grill-san-francisco-633","No","Yes","4.4"
"A2/Rustico Cafe","1111 8th Street","San Francisco","CA","94107","a2-rustico-cafe-san-francisco-297148","No","0","No",""
"Mo's Grill","1322 Grant Avenue","San Francisco","CA","94133","mo-s-grill-san-francisco-5530","No","296","No","mos-grill-san-francisco-133","No","No","4.6"
"The Deli King","1143 Taraval Street","San Francisco","CA","94116","the-deli-king-san-francisco-43200","Yes","14","No","the-deli-king-san-francisco-116","No","Yes","4.7"
"King of Noodles","1639 Irving Street","San Francisco","CA","94122","king-of-noodles-san-francisco-7200","Yes","6","No","king-of-noodles-san-francisco-162","No","Yes","5"
"Pompei's Grotto","340 Jefferson Street","San Francisco","CA","94133","pompei-s-grotto-san-francisco-297155","No","0","No","pompeis-grotto-san-francisco-343","No","No","0"
"Mahalo!","1376 9th Avenue","San Francisco","CA","94122","mahalo-san-francisco-43206","Yes","1713","No","mahalo!-san-francisco-132","No","Yes","4.7"
"Coast Poke Counter","30 Battery Street","San Francisco","CA","94111","coast-poke-counter-san-francisco-297162","No","2","No",""
"New Silver Star Deli","316 Pacific Avenue","San Francisco","CA","94111","new-silver-star-deli-san-francisco-297163","No","0","No",""
"Let's Roll Ice Creamery","1152 Irving Street","San Francisco","CA","94122","let-s-roll-san-francisco-297164","No","5","No",""
"Southside Spirit House","575 Howard Street","San Francisco","CA","94105","southside-spirit-house-san-francisco-297168","No","0","No",""
"Fillmore Street Cafe","1301 Fillmore Street","San Francisco","CA","94115","fillmore-street-cafe-san-francisco-297173","No","0","No","fillmore-street-cafe-san-francisco-135","No","No","0"
"Kate's Kitchen","471 Haight Street","San Francisco","CA","94117","kate-s-kitchen-san-francisco-297177","No","0","No","kates-kitchen-san-francisco-477","No","No","0"
"Aventine","582 Washington Street","San Francisco","CA","94111","aventine-glen-ellen-san-francisco-297189","No","0","No",""
"Sparrow Bar and Kitchen","1640 Haight Street","San Francisco","CA","94117","sparrow-bar-and-kitchen-san-francisco-297190","No","0","No",""
"Chez Nous Cafe","1145 Market Street","San Francisco","CA","94103","chez-nous-cafe-san-francisco-354537","No","0","No",""
"Archive Bar & Kitchen","602 Mission Street","San Francisco","CA","94105","archive-bar-kitchen-san-francisco-297200","No","1","No",""
"Sushi Rapture","1400 Leavenworth Street","San Francisco","CA","94109","sushi-rapture-san-francisco-70014","Yes","33","No","sushi-rapture-san-francisco-149","No","Yes","4.5"
"El Toro Taqueria","598 Valencia Street","San Francisco","CA","94110","el-toro-taqueria-san-francisco-2296","Yes","3044","No","el-toro-taqueria-san-francisco-590","No","Yes","4.5"
"Arabian Nights","2345 Mission Street","San Francisco","CA","94110","arabian-nights-restaurant-san-francisco-2302","Yes","494","No","arabian-nights-restaurant-san-francisco-230","No","Yes","4.5"
